Date,HIGH,CLOSE,LOW,OPEN,VOLUME
2014-03-05,6824.16,6775.42,6771.5,6823.77,623856797.0
2014-03-06,6806.62,6788.49,6770.95,6775.42,664685444.0
2014-03-07,6800.66,6712.67,6706.38,6788.49,793752607.0
2014-03-10,6757.0,6689.45,6671.62,6712.67,820416876.0
2014-03-11,6718.3,6685.52,6660.59,6689.45,868646259.0
2014-03-12,6685.52,6620.9,6598.36,6685.52,891943214.0
2014-03-13,6631.38,6553.78,6552.46,6620.9,894838878.0
2014-03-14,6553.78,6527.89,6500.37,6553.78,847299363.0
2014-03-17,6592.37,6568.35,6527.87,6527.89,692708417.0
2014-03-18,6628.2,6605.28,6534.86,6568.35,723558182.0
2014-03-19,6609.46,6573.13,6566.85,6605.28,1051188356.0
2014-03-20,6573.13,6542.44,6492.62,6573.13,795074210.0
2014-03-21,6572.09,6557.17,6537.89,6542.44,1501450133.0
2014-03-24,6568.96,6520.39,6506.42,6557.17,762850314.0
2014-03-25,6604.89,6604.89,6520.39,6520.39,674287016.0
2014-03-26,6643.58,6605.3,6601.78,6604.89,1429765622.0
2014-03-27,6605.3,6588.32,6561.39,6605.3,850226705.0
2014-03-28,6631.48,6615.58,6585.73,6588.32,1001322559.0
2014-03-31,6658.4,6598.37,6583.09,6615.58,867818644.0
2014-04-01,6660.27,6652.61,6598.37,6598.37,853493276.0
2014-04-02,6672.73,6659.04,6639.63,6652.61,971879358.0
2014-04-03,6680.78,6649.14,6638.52,6659.04,670678005.0
2014-04-04,6706.34,6695.55,6649.14,6649.14,876231312.0
2014-04-07,6695.55,6622.84,6614.73,6695.55,666068151.0
2014-04-08,6625.19,6590.69,6549.75,6622.84,1056680128.0
2014-04-09,6654.05,6635.61,6590.41,6590.69,758993593.0
2014-04-10,6688.28,6641.97,6620.39,6635.61,670602470.0
2014-04-11,6641.97,6561.7,6538.75,6641.97,817952546.0
2014-04-14,6583.76,6583.76,6507.08,6561.7,979652202.0
2014-04-15,6594.24,6541.61,6534.2,6583.76,858936037.0
2014-04-16,6596.99,6584.17,6541.61,6541.61,686337155.0
2014-04-17,6627.25,6625.25,6559.35,6584.17,842349870.0
2014-04-22,6706.19,6681.76,6625.25,6625.25,840729837.0
2014-04-23,6694.82,6674.74,6661.42,6681.76,637850128.0
2014-04-24,6724.58,6703.0,6667.65,6674.74,616106667.0
2014-04-25,6704.37,6685.69,6657.3,6702.85,578697533.0
2014-04-28,6720.33,6700.16,6682.9,6685.69,652391429.0
2014-04-29,6769.91,6769.91,6700.1,6700.16,674490491.0
2014-04-30,6794.88,6780.03,6748.76,6769.91,773112235.0
2014-05-01,6811.64,6808.87,6773.69,6780.03,648185035.0
2014-05-02,6838.17,6822.42,6798.61,6808.87,746448999.0
2014-05-06,6828.62,6798.56,6785.32,6822.42,732623515.0
2014-05-07,6799.34,6796.44,6766.84,6798.56,768894904.0
2014-05-08,6840.37,6839.25,6796.44,6796.44,818478866.0
2014-05-09,6839.42,6814.57,6805.39,6839.25,617676989.0
2014-05-12,6851.75,6851.75,6814.57,6814.57,565084795.0
2014-05-13,6877.39,6873.08,6845.95,6851.75,631554824.0
2014-05-14,6880.07,6878.49,6854.02,6873.08,529683455.0
2014-05-15,6894.88,6840.89,6821.66,6878.49,896969923.0
2014-05-16,6855.94,6855.81,6813.5,6840.89,985979595.0
2014-05-19,6862.2,6844.55,6804.31,6855.81,744478080.0
2014-05-20,6848.36,6802.0,6792.51,6844.55,680773285.0
2014-05-21,6821.04,6821.04,6782.8,6802.0,733746914.0
2014-05-22,6846.57,6820.56,6810.19,6821.04,564130189.0
2014-05-23,6825.53,6815.75,6793.47,6820.56,485845959.0
2014-05-27,6857.1,6844.94,6815.37,6815.75,585487233.0
2014-05-28,6855.83,6851.22,6833.61,6844.94,577490615.0
2014-05-29,6882.14,6871.29,6848.06,6851.22,403366550.0
2014-05-30,6874.33,6844.51,6831.99,6871.29,1173927760.0
2014-06-02,6874.38,6864.1,6844.51,6844.51,573724254.0
2014-06-03,6865.38,6836.3,6817.96,6864.1,504993667.0
2014-06-04,6840.6,6818.63,6800.1,6836.3,560715896.0
2014-06-05,6847.0,6813.49,6795.27,6818.63,626565278.0
2014-06-06,6862.91,6858.21,6813.49,6813.49,766309302.0
2014-06-09,6878.96,6875.0,6857.7,6858.21,388132750.0
2014-06-10,6875.24,6873.55,6835.8,6875.0,534388805.0
2014-06-11,6873.55,6838.87,6825.24,6873.55,675327137.0
2014-06-12,6853.18,6843.11,6827.03,6838.87,527380776.0
2014-06-13,6843.11,6777.85,6758.15,6843.11,640614605.0
2014-06-16,6779.4,6754.64,6748.04,6777.85,568443001.0
2014-06-17,6774.87,6766.77,6736.11,6754.64,572510977.0
2014-06-18,6799.59,6778.56,6766.77,6766.77,511302338.0
2014-06-19,6837.57,6808.11,6778.56,6778.56,563395155.0
2014-06-20,6840.62,6825.2,6791.2,6808.11,1016888967.0
2014-06-23,6829.76,6800.56,6785.83,6825.2,466639400.0
2014-06-24,6824.45,6787.07,6776.8,6800.56,570127024.0
2014-06-25,6787.07,6733.62,6716.35,6787.07,585447618.0
2014-06-26,6753.25,6735.12,6701.59,6733.62,902551333.0
2014-06-27,6767.63,6757.77,6735.12,6735.12,516986880.0
2014-06-30,6777.11,6743.94,6730.45,6757.77,614336472.0
2014-07-01,6805.9,6802.92,6743.94,6743.94,513045111.0
2014-07-02,6829.49,6816.37,6796.61,6802.92,479497963.0
2014-07-03,6866.56,6865.21,6815.45,6816.37,523958660.0
2014-07-04,6875.31,6866.05,6856.35,6865.21,329363549.0
2014-07-07,6866.37,6823.51,6817.6,6866.05,387937722.0
2014-07-08,6831.02,6738.45,6738.45,6823.51,660675256.0
2014-07-09,6740.82,6718.04,6692.77,6738.45,601510253.0
2014-07-10,6724.8,6672.37,6643.62,6718.04,764873488.0
2014-07-11,6696.1,6690.17,6663.67,6672.37,533174767.0
2014-07-14,6760.73,6746.14,6690.17,6690.17,468494698.0
2014-07-15,6764.0,6710.45,6709.15,6746.14,604327679.0
2014-07-16,6792.55,6784.67,6710.45,6710.45,610714434.0
2014-07-17,6784.67,6738.32,6727.71,6784.67,631292749.0
2014-07-18,6749.89,6749.45,6690.9,6738.32,584832053.0
2014-07-21,6753.42,6728.44,6715.78,6749.45,470701868.0
2014-07-22,6801.84,6795.34,6728.44,6728.44,537779489.0
2014-07-23,6822.65,6798.15,6773.11,6795.34,588953576.0
2014-07-24,6821.46,6821.46,6767.33,6798.15,541591300.0
2014-07-25,6830.77,6791.55,6780.65,6821.46,661619989.0
2014-07-28,6809.61,6788.07,6761.77,6791.55,528416426.0
2014-07-29,6833.67,6807.75,6784.04,6788.07,527063050.0
2014-07-30,6815.29,6773.44,6758.24,6807.75,692780425.0
2014-07-31,6797.09,6730.11,6716.29,6773.44,919865440.0
2014-08-01,6730.11,6679.18,6624.72,6730.11,695016844.0
2014-08-04,6715.56,6677.52,6669.93,6679.18,522832686.0
2014-08-05,6713.52,6682.48,6671.46,6677.52,512852248.0
2014-08-06,6682.48,6636.16,6588.43,6682.48,803798825.0
2014-08-07,6649.05,6597.37,6589.78,6636.16,565630102.0
2014-08-08,6597.37,6567.36,6528.73,6597.37,645423440.0
2014-08-11,6645.83,6632.82,6567.36,6567.36,494367006.0
2014-08-12,6643.7,6632.42,6612.52,6632.82,448281801.0
2014-08-13,6664.34,6656.68,6625.98,6632.42,527733538.0
2014-08-14,6694.64,6685.26,6641.81,6656.68,512929262.0
2014-08-15,6742.82,6689.08,6685.25,6685.26,545281013.0
2014-08-18,6745.72,6741.25,6689.08,6689.08,413053454.0
2014-08-19,6782.9,6779.31,6740.65,6741.25,459709893.0
2014-08-20,6781.23,6755.48,6739.76,6779.31,466210964.0
2014-08-21,6780.73,6777.66,6752.7,6755.48,423431048.0
2014-08-22,6784.63,6775.25,6746.37,6777.66,571522616.0
2014-08-26,6827.32,6822.76,6775.25,6775.25,538317701.0
2014-08-27,6830.66,6830.66,6813.24,6822.76,481233267.0
2014-08-28,6831.19,6805.8,6796.86,6830.66,498070087.0
2014-08-29,6828.92,6819.75,6782.63,6805.8,720978555.0
2014-09-01,6825.31,6825.31,6798.33,6819.75,404272417.0
2014-09-02,6849.28,6829.17,6812.31,6825.31,820230928.0
2014-09-03,6898.62,6873.58,6826.73,6829.17,674899725.0
2014-09-04,6904.86,6877.97,6866.25,6873.58,688898742.0
2014-09-05,6884.96,6855.1,6829.1,6877.97,596549849.0
2014-09-08,6855.1,6834.77,6773.78,6855.1,752266525.0
2014-09-09,6846.18,6829.0,6812.5,6834.77,580798566.0
2014-09-10,6847.79,6830.11,6800.04,6829.0,585612139.0
2014-09-11,6857.54,6799.62,6764.86,6830.11,648015471.0
2014-09-12,6832.16,6806.96,6799.39,6799.62,552974800.0
2014-09-15,6813.87,6804.21,6771.69,6806.96,529231774.0
2014-09-16,6804.34,6792.24,6748.09,6804.21,592887669.0
2014-09-17,6816.89,6780.9,6780.9,6792.24,596026714.0
2014-09-18,6822.6,6819.29,6769.58,6780.9,644480404.0
2014-09-19,6876.0,6837.92,6819.29,6819.29,1551957537.0
2014-09-22,6838.35,6773.63,6766.89,6837.92,674064782.0
2014-09-23,6777.27,6676.08,6647.21,6773.63,762690800.0
2014-09-24,6707.26,6706.27,6651.98,6676.08,793645986.0
2014-09-25,6726.4,6639.71,6621.48,6706.27,927832044.0
2014-09-26,6664.0,6649.39,6615.12,6639.71,588721490.0
2014-09-29,6653.94,6646.6,6608.66,6649.39,564786567.0
2014-09-30,6658.91,6622.72,6601.62,6646.6,882273925.0
2014-10-01,6622.81,6557.52,6539.73,6622.72,789707260.0
2014-10-02,6557.67,6446.39,6446.39,6557.52,805724581.0
2014-10-03,6542.87,6527.91,6446.39,6446.39,750613087.0
2014-10-06,6588.31,6563.65,6527.91,6527.91,722222955.0
2014-10-07,6563.84,6495.58,6495.58,6563.65,858000725.0
2014-10-08,6502.36,6482.24,6453.81,6495.58,822967223.0
2014-10-09,6544.21,6431.85,6425.16,6482.24,864389008.0
2014-10-10,6431.85,6339.97,6328.39,6431.85,893108391.0
2014-10-13,6387.36,6366.24,6294.64,6339.97,846365359.0
2014-10-14,6403.43,6392.68,6304.27,6366.24,830848091.0
2014-10-15,6404.96,6211.64,6211.64,6392.68,1137330059.0
2014-10-16,6282.95,6195.91,6072.68,6211.64,1697042433.0
2014-10-17,6312.97,6310.29,6188.04,6195.91,1105815231.0
2014-10-20,6320.31,6267.07,6238.6,6310.29,723302908.0
2014-10-21,6372.33,6372.33,6229.4,6267.07,855935641.0
2014-10-22,6401.51,6399.73,6341.39,6372.33,725613494.0
2014-10-23,6430.32,6419.15,6313.32,6399.73,840402103.0
2014-10-24,6419.15,6388.73,6372.43,6419.15,717827854.0
2014-10-27,6443.76,6363.46,6336.06,6388.73,781565601.0
2014-10-28,6412.0,6402.17,6363.46,6363.46,800681456.0
2014-10-29,6475.35,6453.87,6402.17,6402.17,700842885.0
2014-10-30,6483.24,6463.55,6378.15,6453.87,815851642.0
2014-10-31,6553.37,6546.47,6463.55,6463.55,1062589699.0
2014-11-03,6559.56,6487.97,6478.49,6546.47,712567522.0
2014-11-04,6510.31,6453.97,6444.89,6487.97,816651624.0
2014-11-05,6539.14,6539.14,6453.97,6453.97,769264020.0
2014-11-06,6580.21,6551.15,6503.81,6539.14,799914943.0
2014-11-07,6608.23,6567.24,6551.15,6551.15,764955056.0
2014-11-10,6611.25,6611.25,6566.78,6567.24,575418375.0
2014-11-11,6632.57,6627.4,6605.34,6611.25,764945544.0
2014-11-12,6629.33,6611.04,6588.93,6627.4,702769500.0
2014-11-13,6645.9,6635.45,6596.89,6611.04,721388695.0
2014-11-14,6654.37,6654.37,6610.13,6635.45,627535061.0
2014-11-17,6681.55,6671.97,6616.12,6654.37,537365340.0
2014-11-18,6714.12,6709.13,6671.75,6671.97,653233785.0
2014-11-19,6718.88,6696.6,6678.13,6709.13,802689120.0
2014-11-20,6696.82,6678.9,6641.14,6696.6,640496569.0
2014-11-21,6773.14,6750.76,6678.9,6678.9,845575416.0
2014-11-24,6763.97,6729.79,6720.09,6750.76,675406616.0
2014-11-25,6750.87,6731.14,6709.31,6729.79,907288168.0
2014-11-26,6765.01,6729.17,6718.53,6731.14,586890491.0
2014-11-27,6749.91,6723.42,6713.76,6729.17,517208407.0
2014-11-28,6734.71,6722.62,6667.08,6723.42,839390519.0
2014-12-01,6722.62,6656.37,6637.39,6722.62,726573151.0
2014-12-02,6744.31,6742.1,6656.37,6656.37,654954327.0
2014-12-03,6753.19,6716.63,6713.81,6742.1,706053048.0
2014-12-04,6733.96,6679.37,6672.67,6716.63,699897811.0
2014-12-05,6751.32,6742.84,6679.37,6679.37,678464699.0
2014-12-08,6742.84,6672.15,6672.15,6742.84,513903811.0
2014-12-09,6672.15,6529.47,6529.47,6672.15,950807576.0
2014-12-10,6565.77,6500.04,6500.04,6529.47,692354706.0
2014-12-11,6521.66,6461.7,6441.28,6500.04,757393116.0
2014-12-12,6461.7,6300.63,6297.44,6461.7,793966455.0
2014-12-15,6356.34,6182.72,6182.72,6300.63,985776032.0
2014-12-16,6331.83,6331.83,6144.72,6182.72,1037451357.0
2014-12-17,6359.68,6336.48,6240.32,6331.83,745851901.0
2014-12-18,6466.0,6466.0,6336.48,6336.48,967411876.0
2014-12-19,6566.9,6545.27,6466.0,6466.0,1180008844.0
2014-12-22,6620.95,6576.74,6545.27,6545.27,498582811.0
2014-12-23,6620.47,6598.18,6576.74,6576.74,392045307.0
2014-12-24,6618.09,6609.93,6586.05,6598.18,261326653.0
2014-12-29,6651.96,6633.51,6587.87,6609.93,361181693.0
2014-12-30,6633.51,6547.0,6528.89,6633.51,348400029.0
2014-12-31,6578.24,6566.09,6547.0,6547.0,129446967.0
2015-01-02,6607.89,6547.8,6510.6,6566.09,378930102.0
2015-01-05,6576.74,6417.16,6404.49,6547.8,750516616.0
2015-01-06,6452.66,6366.51,6328.59,6417.16,793260855.0
2015-01-07,6459.74,6419.83,6366.51,6366.51,709496420.0
2015-01-08,6580.82,6569.96,6419.83,6419.83,910041429.0
2015-01-09,6570.24,6501.14,6471.38,6569.96,761328286.0
2015-01-12,6542.43,6501.42,6447.91,6501.14,620941341.0
2015-01-13,6558.83,6542.2,6465.19,6501.42,694405018.0
2015-01-14,6542.2,6388.46,6353.65,6542.2,1001295830.0
2015-01-15,6498.78,6498.78,6298.15,6388.46,1010360391.0
2015-01-16,6553.2,6550.27,6443.28,6498.78,830661812.0
2015-01-19,6598.89,6585.53,6548.0,6550.27,554552341.0
2015-01-20,6640.44,6620.1,6585.53,6585.53,697941130.0
2015-01-21,6728.04,6728.04,6620.1,6620.1,873753032.0
2015-01-22,6808.18,6796.63,6726.24,6728.04,954658127.0
2015-01-23,6841.73,6832.83,6796.58,6796.63,863795074.0
2015-01-26,6855.92,6852.4,6790.13,6832.83,630840240.0
2015-01-27,6864.97,6811.61,6773.54,6852.4,735986626.0
2015-01-28,6863.0,6825.94,6777.08,6811.61,803715299.0
2015-01-29,6825.94,6810.6,6750.22,6825.94,726306321.0
2015-01-30,6843.98,6749.4,6749.4,6810.6,823479748.0
2015-02-02,6795.52,6782.55,6731.99,6749.4,780983932.0
2015-02-03,6886.31,6871.8,6782.39,6782.55,882173731.0
2015-02-04,6883.49,6860.02,6804.1,6871.8,835230114.0
2015-02-05,6870.1,6865.93,6808.19,6860.02,753814816.0
2015-02-06,6886.22,6853.44,6835.48,6865.93,668591399.0
2015-02-09,6853.44,6837.15,6777.99,6853.44,639894043.0
2015-02-10,6843.9,6829.12,6788.89,6837.15,795907388.0
2015-02-11,6838.33,6818.17,6786.12,6829.12,641786925.0
2015-02-12,6854.62,6828.11,6817.23,6818.17,834910648.0
2015-02-13,6887.57,6873.52,6828.11,6828.11,757581598.0
2015-02-16,6878.66,6857.05,6851.77,6873.52,428644430.0
2015-02-17,6898.13,6898.13,6819.78,6857.05,631889378.0
2015-02-18,6921.32,6898.08,6876.3,6898.13,698356068.0
2015-02-19,6907.3,6888.9,6858.67,6898.08,661607853.0
2015-02-20,6920.51,6915.2,6884.77,6888.9,787658603.0
2015-02-23,6943.61,6912.16,6885.89,6915.2,700282227.0
2015-02-24,6958.89,6949.63,6899.59,6912.16,857360761.0
2015-02-25,6955.41,6935.38,6904.88,6949.63,718033323.0
2015-02-26,6949.98,6949.73,6920.54,6935.38,806275328.0
2015-02-27,6967.24,6946.66,6929.84,6949.73,908713219.0
2015-03-02,6974.26,6940.64,6924.33,6946.66,802784561.0
2015-03-03,6963.55,6889.13,6889.13,6940.64,808286227.0
2015-03-04,6919.24,6919.24,6862.87,6889.13,764090906.0
2015-03-05,6968.64,6961.14,6914.06,6919.24,823099808.0
2015-03-06,6961.23,6911.8,6911.8,6961.14,771791558.0
2015-03-09,6911.8,6876.47,6859.81,6911.8,691318759.0
2015-03-10,6876.86,6702.84,6702.84,6876.47,914713362.0
2015-03-11,6738.95,6721.51,6693.8,6702.84,769931913.0
2015-03-12,6799.84,6761.07,6721.51,6721.51,872089767.0
2015-03-13,6777.77,6740.58,6713.5,6761.07,732044665.0
2015-03-16,6809.08,6804.08,6740.58,6740.58,706940149.0
2015-03-17,6846.9,6837.61,6798.47,6804.08,780786408.0
2015-03-18,6945.2,6945.2,6837.26,6837.61,796528589.0
2015-03-19,6982.79,6962.32,6929.73,6945.2,834200429.0
2015-03-20,7024.21,7022.51,6960.81,6962.32,1462369248.0
2015-03-23,7037.67,7037.67,6991.43,7022.51,694423912.0
2015-03-24,7065.08,7019.68,7012.51,7037.67,722191322.0
2015-03-25,7035.11,6990.97,6983.94,7019.68,665746978.0
2015-03-26,6990.97,6895.33,6876.84,6990.97,965482790.0
2015-03-27,6910.55,6855.02,6839.88,6895.33,759281758.0
2015-03-30,6914.6,6891.43,6855.02,6855.02,659074434.0
2015-03-31,6910.07,6773.04,6765.05,6891.43,928181122.0
2015-04-01,6856.43,6809.5,6765.4,6773.04,809439388.0
2015-04-02,6849.91,6833.46,6801.27,6809.5,593705970.0
2015-04-07,6967.69,6961.77,6833.46,6833.46,725880740.0
2015-04-08,7012.06,6937.41,6931.59,6961.77,892292816.0
2015-04-09,7016.99,7015.36,6937.41,6937.41,720206973.0
2015-04-10,7095.36,7089.77,7015.36,7015.36,826728440.0
2015-04-13,7089.84,7064.3,7046.68,7089.77,610966101.0
2015-04-14,7086.06,7075.26,7044.6,7064.3,690646680.0
2015-04-15,7111.72,7096.78,7058.34,7075.26,744938686.0
2015-04-16,7119.35,7060.45,7057.74,7096.78,773862335.0
2015-04-17,7093.52,6994.63,6979.32,7060.45,800535979.0
2015-04-20,7067.84,7052.13,6994.63,6994.63,601946358.0
2015-04-21,7105.13,7062.93,7030.0,7052.13,676069781.0
2015-04-22,7092.34,7028.24,6997.15,7062.93,809069163.0
2015-04-23,7055.15,7053.67,6995.79,7028.24,736404336.0
2015-04-24,7102.59,7070.7,7051.17,7053.67,821321738.0
2015-04-27,7122.74,7103.98,7025.27,7070.7,700785268.0
2015-04-28,7103.99,7030.53,6983.97,7103.98,821001740.0
2015-04-29,7058.19,6946.28,6945.56,7030.53,791053972.0
2015-04-30,6970.34,6960.63,6906.24,6946.28,934295599.0
2015-05-01,6995.41,6985.95,6919.39,6960.63,863399990.0
2015-05-05,7053.18,6927.58,6927.58,6985.95,1051397995.0
2015-05-06,6974.82,6933.74,6913.46,6927.58,910976770.0
2015-05-07,6933.74,6886.95,6810.05,6933.74,973560377.0
2015-05-08,7046.82,7046.82,6885.79,6886.95,1428127373.0
2015-05-11,7083.72,7029.85,7025.17,7046.82,816711524.0
2015-05-12,7029.85,6933.8,6887.52,7029.85,865970994.0
2015-05-13,6989.91,6949.63,6920.65,6933.8,820354313.0
2015-05-14,6977.93,6973.04,6884.63,6949.63,622168366.0
2015-05-15,7009.41,6960.49,6937.12,6973.04,723608523.0
2015-05-18,7015.49,6968.87,6931.64,6960.49,633212712.0
2015-05-19,7011.35,6995.1,6968.87,6968.87,801433964.0
2015-05-20,7018.7,7007.26,6962.06,6995.1,850668331.0
2015-05-21,7026.01,7013.47,6994.26,7007.26,582840272.0
2015-05-22,7061.66,7031.72,7013.47,7013.47,641042524.0
2015-05-26,7039.55,6948.99,6930.28,7031.72,692146350.0
2015-05-27,7054.14,7033.33,6948.62,6948.99,668803615.0
2015-05-28,7049.62,7040.92,7005.88,7033.33,625453480.0
2015-05-29,7069.93,6984.43,6967.92,7040.92,1213717190.0
2015-06-01,7037.58,6953.58,6942.66,6984.43,715734312.0
2015-06-02,6972.25,6928.27,6872.12,6953.58,891348063.0
2015-06-03,6985.69,6950.46,6901.79,6928.27,722278391.0
2015-06-04,6950.46,6859.24,6838.95,6950.46,807840056.0
2015-06-05,6859.24,6804.6,6785.15,6859.24,777843815.0
2015-06-08,6827.16,6790.04,6781.66,6804.6,555747090.0
2015-06-09,6803.75,6753.8,6736.88,6790.04,702828835.0
2015-06-10,6843.57,6830.27,6734.15,6753.8,843901996.0
2015-06-11,6870.19,6846.74,6807.29,6830.27,699560882.0
2015-06-12,6846.74,6784.92,6760.06,6846.74,610749884.0
2015-06-15,6784.92,6710.52,6708.5,6784.92,574231570.0
2015-06-16,6723.49,6710.1,6656.9,6710.52,740514575.0
2015-06-17,6731.54,6680.55,6665.95,6710.1,706467785.0
2015-06-18,6707.88,6707.88,6625.16,6680.55,797213019.0
2015-06-19,6759.29,6710.45,6691.82,6707.88,1273130426.0
2015-06-22,6825.67,6825.67,6710.45,6710.45,772664281.0
2015-06-23,6856.49,6834.87,6825.67,6825.67,598079352.0
2015-06-24,6873.43,6844.8,6834.32,6834.87,688925503.0
2015-06-25,6869.04,6807.82,6798.8,6844.8,675601910.0
2015-06-26,6807.82,6753.7,6731.13,6807.82,613762503.0
2015-06-29,6753.7,6620.48,6598.64,6753.7,786015833.0
2015-06-30,6620.75,6520.98,6520.98,6620.48,909528939.0
2015-07-01,6637.34,6608.59,6520.98,6520.98,814008718.0
2015-07-02,6647.7,6630.47,6600.37,6608.59,608682194.0
2015-07-03,6630.75,6585.78,6572.46,6630.47,462884680.0
2015-07-06,6585.78,6535.68,6506.71,6585.78,629530791.0
2015-07-07,6543.8,6432.21,6432.21,6535.68,789934592.0
2015-07-08,6515.06,6490.7,6430.36,6432.21,941351450.0
2015-07-09,6594.18,6581.63,6490.7,6490.7,788632182.0
2015-07-10,6687.57,6673.38,6581.63,6581.63,720746727.0
2015-07-13,6743.05,6737.95,6673.38,6673.38,661871391.0
2015-07-14,6753.75,6753.75,6710.62,6737.95,595318490.0
2015-07-15,6775.91,6753.75,6728.49,6753.75,566433842.0
2015-07-16,6805.14,6796.45,6752.09,6753.75,605230324.0
2015-07-17,6799.78,6775.08,6764.8,6796.45,602281728.0
2015-07-20,6813.41,6788.69,6772.09,6775.08,431752652.0
2015-07-21,6800.13,6769.07,6758.75,6788.69,573510146.0
2015-07-22,6769.07,6667.34,6653.39,6769.07,714924386.0
2015-07-23,6711.49,6655.01,6644.85,6667.34,651242282.0
2015-07-24,6684.81,6579.81,6573.96,6655.01,664735349.0
2015-07-27,6589.48,6505.13,6495.67,6579.81,686743053.0
2015-07-28,6569.45,6555.28,6505.13,6505.13,730871160.0
2015-07-29,6634.04,6631.0,6555.28,6555.28,845403837.0
2015-07-30,6697.4,6668.87,6631.0,6631.0,802151579.0
2015-07-31,6705.42,6696.28,6646.26,6668.87,958422651.0
2015-08-03,6710.79,6688.62,6668.18,6696.28,700912673.0
2015-08-04,6715.51,6686.57,6644.65,6688.62,1442536423.0
2015-08-05,6764.82,6752.41,6686.57,6686.57,873475084.0
2015-08-06,6763.34,6747.09,6717.49,6752.41,713003573.0
2015-08-07,6754.77,6718.49,6718.49,6747.09,614006097.0
2015-08-10,6751.49,6736.22,6653.65,6718.49,789153328.0
2015-08-11,6736.22,6664.54,6663.98,6736.22,727572099.0
2015-08-12,6664.54,6571.19,6536.41,6664.54,1119128641.0
2015-08-13,6634.71,6568.33,6553.45,6571.19,689587933.0
2015-08-14,6603.17,6550.74,6544.42,6568.33,595476274.0
2015-08-17,6585.88,6550.3,6507.76,6550.74,485854124.0
2015-08-18,6564.55,6526.29,6505.69,6550.3,554998694.0
2015-08-19,6526.52,6403.45,6403.45,6526.29,721079154.0
2015-08-20,6408.61,6367.89,6359.71,6403.45,750762848.0
2015-08-21,6367.89,6187.65,6187.65,6367.89,832209903.0
2015-08-24,6187.65,5898.87,5768.22,6187.65,1708522018.0
